instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac_n200,AUC_frac_n1000,AUC_frac_usable_n1000,n_depths_evaluated_n200,n_depths_evaluated_n1000,n_usable_depths_n200,n_usable_depths_n1000,se_auc_frac_n200,se_auc_frac_n1000
c06_s01_cov050_seed00000010_bw000,c06_s01_cov050_seed00000010,flip,fast_gate,6,1,0.5,0.0,10,X,Y,4,2,5,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C04 W->Y X->Y C00-X C02-X C05-X,0.0003197079999992525,0.0,0.0003197079999992525,,1,5,2,0,0.31716060337178353,0.3027762845849802,0.3027762845849802,4,4,3,3,0.017548388257031002,0.00815277190077996
c06_s01_cov050_seed00000011_bw000,c06_s01_cov050_seed00000011,flip,fast_gate,6,1,0.5,0.0,11,X,Y,3,3,3,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y W->Y X->Y C00-C04 C00-C05 C00-X C02-C04,0.0002156249999991644,0.0,0.0002156249999991644,,1,3,2,0,0.6799999999999999,0.6470000000000001,0.6470000000000001,3,3,1,1,0.03298484500494128,0.015112610628213775
c06_s01_cov050_seed00000012_bw000,c06_s01_cov050_seed00000012,flip,fast_gate,6,1,0.5,0.0,12,X,Y,4,2,5,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->Y W->Y X->C02 X->Y C00-X C03-X C04-C05,0.0002552500000021496,0.0,0.0002552500000021496,,1,5,2,0,0.589223880597015,0.5889234567901236,0.5889234567901236,4,4,2,2,0.04364826355669887,0.01986036397155049
c06_s01_cov050_seed00000013_bw000,c06_s01_cov050_seed00000013,flip,fast_gate,6,1,0.5,0.0,13,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 W->Y X->C02 X->C05 X->Y C00-X C03-C04,0.0002400000000015723,0.0,0.0002400000000015723,,1,5,2,0,0.0,0.0,0.0,3,3,3,3,0.0,0.0
c06_s01_cov050_seed00000014_bw000,c06_s01_cov050_seed00000014,flip,fast_gate,6,1,0.5,0.0,14,X,Y,2,0,5,0.625,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.0001752500000016255,0.0,0.0001752500000016255,,1,5,2,0,0.5199999999999999,0.477,0.477,2,2,1,1,0.03532704346531138,0.015794650993295165
c06_s01_cov050_seed00000015_bw000,c06_s01_cov050_seed00000015,flip,fast_gate,6,1,0.5,0.0,15,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 W->Y X->C02 X->Y C00-X C04-C05,0.0002080000000006521,0.0,0.0002080000000006521,,1,5,2,0,0.85,0.8435,0.8435,3,3,2,2,0.016201851746019652,0.007331967675869827
c06_s01_cov050_seed00000016_bw000,c06_s01_cov050_seed00000016,flip,fast_gate,6,1,0.5,0.0,16,X,Y,3,0,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 W->Y X->C02 X->C03 X->C04 X->Y C00-X,0.00025474999999985926,0.0,0.00025474999999985926,,1,6,3,0,0.2572463768115942,0.24258160237388723,0.24258160237388723,3,3,2,2,0.021272471498292905,0.00962539970858052
c06_s01_cov050_seed00000017_bw000,c06_s01_cov050_seed00000017,flip,fast_gate,6,1,0.5,0.0,17,X,Y,4,2,5,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 W->Y X->C05 X->Y C00-X C02-X C03-C04,0.00028633300000180384,0.0,0.00028633300000180384,,1,5,2,0,0.4006098088935618,0.42313428721840707,0.42313428721840707,4,4,4,4,0.022899422273410904,0.00991043985781039
c06_s01_cov050_seed00000018_bw000,c06_s01_cov050_seed00000018,flip,fast_gate,6,1,0.5,0.0,18,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C03->C05 W->Y X->C02 X->Y C00-X C03-X,0.00023579199999801403,0.0,0.00023579199999801403,,1,5,2,0,0.3525,0.343,0.343,3,3,2,2,0.01612354644611414,0.00733832405934761
c06_s01_cov050_seed00000019_bw000,c06_s01_cov050_seed00000019,flip,fast_gate,6,1,0.5,0.0,19,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y W->Y X->C02 X->C03 X->Y C00-X C02-C03,0.0002038330000004862,0.0,0.0002038330000004862,,1,5,2,0,0.6399999999999999,0.6710000000000002,0.6710000000000002,3,3,1,1,0.03394112549695428,0.014857960829131295
c06_s03_cov050_seed00000000_bw000,c06_s03_cov050_seed00000000,flip,fast_gate,6,3,0.5,0.0,0,X,Y,4,2,5,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C05 W->Y X->Y C00-C01 C01-C02 C02-X C04-X C05-X,0.0008642499999993447,0.0,0.0008642499999993447,,3,12,4,0,0.7061224489795919,0.7020491803278688,0.7020491803278688,4,4,4,4,0.01008257519871171,0.004525836771644943
c06_s03_cov050_seed00000001_bw000,c06_s03_cov050_seed00000001,flip,fast_gate,6,3,0.5,0.0,1,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C04 C02->C05 W->Y X->Y C00-C01 C01-C02 C02-X C05-X,0.000806749999998857,0.0,0.000806749999998857,,4,15,6,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s03_cov050_seed00000002_bw000,c06_s03_cov050_seed00000002,flip,fast_gate,6,3,0.5,0.0,2,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C05 C02->C04 W->Y X->Y C00-C01 C01-C02 C02-X C04-X,0.0009028330000013796,0.0,0.0009028330000013796,,4,15,6,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s03_cov050_seed00000003_bw000,c06_s03_cov050_seed00000003,flip,fast_gate,6,3,0.5,0.0,3,X,Y,3,2,4,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 W->Y X->Y C00-C01 C00-C05 C01-C02 C02-X C04-X,0.0006067919999992455,0.0,0.0006067919999992455,,3,9,4,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s03_cov050_seed00000004_bw000,c06_s03_cov050_seed00000004,flip,fast_gate,6,3,0.5,0.0,4,X,Y,2,1,4,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C04->C05 W->Y X->Y C00-C01 C01-C02 C02-X,0.000328125000002899,0.0,0.000328125000002899,,2,7,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s03_cov050_seed00000005_bw000,c06_s03_cov050_seed00000005,flip,fast_gate,6,3,0.5,0.0,5,X,Y,2,1,4,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C04->C05 W->Y X->Y C00-C01 C01-C02 C02-X,0.00028379200000117066,0.0,0.00028379200000117066,,2,7,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s03_cov050_seed00000006_bw000,c06_s03_cov050_seed00000006,flip,fast_gate,6,3,0.5,0.0,6,X,Y,2,2,3,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 W->Y X->Y C00-C01 C01-C02 C01-C04 C02-X,0.00031191700000121614,0.0,0.00031191700000121614,,2,5,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s03_cov050_seed00000007_bw000,c06_s03_cov050_seed00000007,flip,fast_gate,6,3,0.5,0.0,7,X,Y,2,1,4,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C04 X->C05 X->Y C00-C01 C01-C02 C02-X,0.000351667000000333,0.0,0.000351667000000333,,2,7,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s03_cov050_seed00000008_bw000,c06_s03_cov050_seed00000008,flip,fast_gate,6,3,0.5,0.0,8,X,Y,2,2,3,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 W->Y X->Y C00-C01 C01-C02 C01-C05 C02-X,0.0003132919999977446,0.0,0.0003132919999977446,,2,5,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s03_cov050_seed00000009_bw000,c06_s03_cov050_seed00000009,flip,fast_gate,6,3,0.5,0.0,9,X,Y,3,2,4,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C04 W->Y X->Y C00-C01 C00-C05 C01-C02 C02-C04 C02-X,0.0007073750000010648,0.0,0.0007073750000010648,,4,11,6,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s03_cov050_seed00000010_bw000,c06_s03_cov050_seed00000010,flip,fast_gate,6,3,0.5,0.0,10,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C04->C05 W->Y X->Y C00-C01 C01-C02 C02-X C04-X,0.0006127910000017778,0.0,0.0006127910000017778,,3,12,4,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s03_cov050_seed00000011_bw000,c06_s03_cov050_seed00000011,flip,fast_gate,6,3,0.5,0.0,11,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C00-C04 C00-C05 C01-C02 C02-X,0.0002976669999981141,0.0,0.0002976669999981141,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s03_cov050_seed00000012_bw000,c06_s03_cov050_seed00000012,flip,fast_gate,6,3,0.5,0.0,12,X,Y,3,2,4,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 W->Y X->Y C00-C01 C00-C05 C01-C02 C01-C05 C02-X,0.0005043330000020774,0.0,0.0005043330000020774,,3,9,4,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s03_cov050_seed00000013_bw000,c06_s03_cov050_seed00000013,flip,fast_gate,6,3,0.5,0.0,13,X,Y,2,1,4,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C04->C05 W->Y X->C04 X->Y C00-C01 C01-C02 C02-X,0.00035566700000089213,0.0,0.00035566700000089213,,2,7,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s03_cov050_seed00000014_bw000,c06_s03_cov050_seed00000014,flip,fast_gate,6,3,0.5,0.0,14,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C00-C04 C01-C02 C02-X C04-C05,0.00030354100000096196,0.0,0.00030354100000096196,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s03_cov050_seed00000015_bw000,c06_s03_cov050_seed00000015,flip,fast_gate,6,3,0.5,0.0,15,X,Y,2,1,4,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C04 X->C05 X->Y C00-C01 C01-C02 C02-X,0.00028704200000007063,0.0,0.00028704200000007063,,2,7,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s03_cov050_seed00000016_bw000,c06_s03_cov050_seed00000016,flip,fast_gate,6,3,0.5,0.0,16,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C05 W->Y X->Y C00-C01 C01-C02 C02-X C05-X,0.0006180419999992637,0.0,0.0006180419999992637,,3,12,4,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s03_cov050_seed00000017_bw000,c06_s03_cov050_seed00000017,flip,fast_gate,6,3,0.5,0.0,17,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C05 W->Y X->Y C00-C01 C01-C02 C02-X C04-X,0.0006186660000011557,0.0,0.0006186660000011557,,3,12,4,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s03_cov050_seed00000018_bw000,c06_s03_cov050_seed00000018,flip,fast_gate,6,3,0.5,0.0,18,X,Y,3,2,4,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->C04 X->Y C00-C01 C00-C05 C01-C02 C01-C05 C02-X,0.0005617920000027254,0.0,0.0005617920000027254,,3,9,4,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s03_cov050_seed00000019_bw000,c06_s03_cov050_seed00000019,flip,fast_gate,6,3,0.5,0.0,19,X,Y,3,1,5,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C05 W->Y X->Y C00-C01 C01-C02 C02-X C04-C05,0.0005438749999981951,0.0,0.0005438749999981951,,3,12,4,0,0.8,0.8,0.8,3,3,3,3,0.0,0.0
c06_s05_cov050_seed00000000_bw000,c06_s05_cov050_seed00000000,flip,fast_gate,6,5,0.5,0.0,0,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002899169999999174,0.0,0.0002899169999999174,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000001_bw000,c06_s05_cov050_seed00000001,flip,fast_gate,6,5,0.5,0.0,1,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.00024462500000055343,0.0,0.00024462500000055343,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000002_bw000,c06_s05_cov050_seed00000002,flip,fast_gate,6,5,0.5,0.0,2,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002353339999991988,0.0,0.0002353339999991988,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000003_bw000,c06_s05_cov050_seed00000003,flip,fast_gate,6,5,0.5,0.0,3,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.00022766700000076412,0.0,0.00022766700000076412,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000004_bw000,c06_s05_cov050_seed00000004,flip,fast_gate,6,5,0.5,0.0,4,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002278340000003709,0.0,0.0002278340000003709,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000005_bw000,c06_s05_cov050_seed00000005,flip,fast_gate,6,5,0.5,0.0,5,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002288750000012385,0.0,0.0002288750000012385,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000006_bw000,c06_s05_cov050_seed00000006,flip,fast_gate,6,5,0.5,0.0,6,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.00024904200000008814,0.0,0.00024904200000008814,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000007_bw000,c06_s05_cov050_seed00000007,flip,fast_gate,6,5,0.5,0.0,7,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002503340000004073,0.0,0.0002503340000004073,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000008_bw000,c06_s05_cov050_seed00000008,flip,fast_gate,6,5,0.5,0.0,8,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.000236791999999042,0.0,0.000236791999999042,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000009_bw000,c06_s05_cov050_seed00000009,flip,fast_gate,6,5,0.5,0.0,9,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.00022695799999894462,0.0,0.00022695799999894462,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000010_bw000,c06_s05_cov050_seed00000010,flip,fast_gate,6,5,0.5,0.0,10,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002434159999999963,0.0,0.0002434159999999963,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000011_bw000,c06_s05_cov050_seed00000011,flip,fast_gate,6,5,0.5,0.0,11,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.00023254099999903133,0.0,0.00023254099999903133,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000012_bw000,c06_s05_cov050_seed00000012,flip,fast_gate,6,5,0.5,0.0,12,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002239160000030438,0.0,0.0002239160000030438,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
