instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c08_s01_cov050_seed00000010_bw000,c08_s01_cov050_seed00000010,flip,fast_gate,8,1,measured,0.5,0.0,,10,X,Y,4,2,7,7,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C07 C00->Y C02->C03 C02->C04 C04->C06 W->Y X->Y C00-X C02-X C05-X,0.000558375000000666,0.0,0.000558375000000666,,1,7,2,0,0.21989999999999998,0.733,4,2
c08_s01_cov050_seed00000011_bw000,c08_s01_cov050_seed00000011,flip,fast_gate,8,1,measured,0.5,0.0,,11,X,Y,4,5,4,4,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y W->Y X->Y C00-C05 C00-C06 C00-C07 C00-X C02-C04 C03-C06,0.00037529099999922266,0.0,0.00037529099999922266,,1,4,2,0,0.9304,1.768,4,2
c08_s01_cov050_seed00000012_bw000,c08_s01_cov050_seed00000012,flip,fast_gate,8,1,measured,0.5,0.0,,12,X,Y,5,3,7,7,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->Y C06->C07 W->Y X->C02 X->Y C00-X C03-X C04-C05 C04-C06,0.00046304199999980256,0.0,0.00046304199999980256,,1,7,2,0,0.6995536585365854,1.4445052264808362,5,3
c08_s01_cov050_seed00000013_bw000,c08_s01_cov050_seed00000013,flip,fast_gate,8,1,measured,0.5,0.0,,13,X,Y,4,0,9,9,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C03->C04 C03->C06 C04->C06 C05->C07 W->Y X->C02 X->C05 X->Y C00-X,0.0003916670000023714,0.0,0.0003916670000023714,,1,9,3,0,0.1439516129032258,0.4798387096774194,4,0
c08_s01_cov050_seed00000014_bw000,c08_s01_cov050_seed00000014,flip,fast_gate,8,1,measured,0.5,0.0,,14,X,Y,4,0,7,7,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C03 C04->C05 C05->C07 W->Y X->C04 X->Y C00-X,0.0002570410000011236,0.0,0.0002570410000011236,,1,7,2,0,0.8993288590604027,1.6644295302013423,4,2
c08_s01_cov050_seed00000015_bw000,c08_s01_cov050_seed00000015,flip,fast_gate,8,1,measured,0.5,0.0,,15,X,Y,4,1,7,7,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C06 C04->C07 W->Y X->C02 X->Y C00-X C04-C05,0.0003294159999995827,0.0,0.0003294159999995827,,1,7,2,0,0.5167790811339199,1.108455522971652,4,2
c08_s01_cov050_seed00000016_bw000,c08_s01_cov050_seed00000016,flip,fast_gate,8,1,measured,0.5,0.0,,16,X,Y,4,0,8,8,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C02->C05 C06->C07 W->Y X->C02 X->C03 X->C04 X->Y C00-X,0.00034454200000055835,0.0,0.00034454200000055835,,1,8,3,0,0.45687231148785423,1.0567618716261808,4,2
c08_s01_cov050_seed00000017_bw000,c08_s01_cov050_seed00000017,flip,fast_gate,8,1,measured,0.5,0.0,,17,X,Y,4,2,7,7,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C02->C07 C05->C06 W->Y X->C05 X->Y C00-X C02-X C03-C04,0.0005739170000005345,0.0,0.0005739170000005345,,1,7,2,0,0.41516295316240265,1.4933224687611424,4,0
c08_s01_cov050_seed00000018_bw000,c08_s01_cov050_seed00000018,flip,fast_gate,8,1,measured,0.5,0.0,,18,X,Y,4,2,7,7,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C03->C05 C03->C06 C03->C07 W->Y X->C02 X->Y C00-X C03-X C05-C07,0.000426042000000848,0.0,0.000426042000000848,,1,7,2,0,0.3525400313971743,1.175133437990581,4,1
c08_s01_cov050_seed00000019_bw000,c08_s01_cov050_seed00000019,flip,fast_gate,8,1,measured,0.5,0.0,,19,X,Y,4,0,8,8,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C06 C05->C07 W->Y X->C02 X->C03 X->Y C00-X,0.0003324170000027493,0.0,0.0003324170000027493,,1,8,3,0,0.6971951456310679,1.4411359223300972,4,2
c08_s01_cov050_seed00000020_bw000,c08_s01_cov050_seed00000020,flip,fast_gate,8,1,measured,0.5,0.0,,20,X,Y,4,3,6,6,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C06 C00->Y W->Y X->C02 X->C05 X->Y C00-C07 C00-X C02-C05 C03-X,0.0004244580000012377,0.0,0.0004244580000012377,,1,6,2,0,0.2265,0.755,4,2
c08_s01_cov050_seed00000021_bw000,c08_s01_cov050_seed00000021,flip,fast_gate,8,1,measured,0.5,0.0,,21,X,Y,4,1,7,7,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->Y C02->C03 C04->C07 W->Y X->C04 X->Y C00-X C06-X,0.0003335829999997486,0.0,0.0003335829999997486,,1,7,2,0,0.22290000000000001,0.743,4,2
c08_s01_cov050_seed00000022_bw000,c08_s01_cov050_seed00000022,flip,fast_gate,8,1,measured,0.5,0.0,,22,X,Y,4,3,6,6,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C04 C05->C06 W->Y X->Y C00-C07 C00-X C02-X C03-X,0.000616834000002342,0.0,0.000616834000002342,,1,6,2,0,0.22349999999999998,0.745,4,2
c08_s01_cov050_seed00000023_bw000,c08_s01_cov050_seed00000023,flip,fast_gate,8,1,measured,0.5,0.0,,23,X,Y,4,4,5,5,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C04 W->Y X->Y C00-C06 C00-C07 C00-X C02-C03 C02-C06,0.00043866600000086464,0.0,0.00043866600000086464,,1,5,2,0,0.9262,1.754,4,2
c08_s01_cov050_seed00000024_bw000,c08_s01_cov050_seed00000024,flip,fast_gate,8,1,measured,0.5,0.0,,24,X,Y,4,3,5,5,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C02->C05 W->Y X->Y C00-C06 C00-X C03-C06 C06-C07,0.0003642920000004324,0.0,0.0003642920000004324,,1,5,2,0,0.7400000000000001,0.74,4,3
c08_s01_cov050_seed00000025_bw000,c08_s01_cov050_seed00000025,flip,fast_gate,8,1,measured,0.5,0.0,,25,X,Y,6,1,10,10,0.7857142857142857,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C03 C02->C04 C02->C06 C03->C06 W->Y X->C04 X->C07 X->Y C00-X C02-X,0.0006622499999977549,0.0,0.0006622499999977549,,1,10,3,0,0.6083885917835069,1.9968979138724894,6,3
c08_s01_cov050_seed00000026_bw000,c08_s01_cov050_seed00000026,flip,fast_gate,8,1,measured,0.5,0.0,,26,X,Y,6,2,9,9,0.7857142857142857,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C04 C02->C05 C03->C06 C03->C07 C06->C07 W->Y X->C06 X->Y C00-X C02-X C03-X,0.0006808750000004693,0.0,0.0006808750000004693,,1,9,2,0,0.226543176415014,1.13271588207507,6,3
c08_s01_cov050_seed00000027_bw000,c08_s01_cov050_seed00000027,flip,fast_gate,8,1,measured,0.5,0.0,,27,X,Y,5,1,9,9,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C07 C00->Y C02->C03 C02->C04 C02->C06 C03->C07 W->Y X->C05 X->Y C00-X C04-C06,0.0004464579999989837,0.0,0.0004464579999989837,,1,9,3,0,0.8547655540534432,2.4369599072982115,5,2
c08_s01_cov050_seed00000028_bw000,c08_s01_cov050_seed00000028,flip,fast_gate,8,1,measured,0.5,0.0,,28,X,Y,4,1,7,7,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C02->C04 C02->C06 C06->C07 W->Y X->C02 X->Y C00-X C03-C04,0.0003425829999983421,0.0,0.0003425829999983421,,1,7,2,0,0.15063025210084033,0.5021008403361344,4,1
c08_s01_cov050_seed00000029_bw000,c08_s01_cov050_seed00000029,flip,fast_gate,8,1,measured,0.5,0.0,,29,X,Y,5,0,10,10,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C02->C05 C02->C06 C04->C07 W->Y X->C02 X->C04 X->C05 X->C07 X->Y C00-X,0.0004786249999995107,0.0,0.0004786249999995107,,1,10,4,0,0.49048732858246263,1.118745051176302,5,3
c08_s01_cov050_seed00000030_bw000,c08_s01_cov050_seed00000030,flip,fast_gate,8,1,measured,0.5,0.0,,30,X,Y,4,3,6,6,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C04 W->Y X->C07 X->Y C00-C06 C00-X C02-C03 C05-C06,0.00037783300000171494,0.0,0.00037783300000171494,,1,6,2,0,0.9208000000000001,1.736,4,2
c08_s01_cov050_seed00000031_bw000,c08_s01_cov050_seed00000031,flip,fast_gate,8,1,measured,0.5,0.0,,31,X,Y,5,3,7,7,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C05 C00->C06 C00->Y C02->C03 C06->C07 W->Y X->Y C00-X C02-C05 C02-X C05-C06,0.0005797090000001504,0.0,0.0005797090000001504,,1,7,2,0,0.7010703071672355,1.449529010238908,5,3
c08_s01_cov050_seed00000032_bw000,c08_s01_cov050_seed00000032,flip,fast_gate,8,1,measured,0.5,0.0,,32,X,Y,4,0,7,7,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C04->C06 C06->C07 W->Y X->C02 X->C04 X->C05 X->Y C00-X,0.00028354200000535457,0.0,0.00028354200000535457,,1,7,2,0,0.16112224448897794,0.5370741482965932,4,1
c08_s01_cov050_seed00000033_bw000,c08_s01_cov050_seed00000033,flip,fast_gate,8,1,measured,0.5,0.0,,33,X,Y,4,0,8,8,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C05->C06 C05->C07 C06->C07 W->Y X->C02 X->C03 X->C04 X->C05 X->Y C00-X,0.00035020900000404254,0.0,0.00035020900000404254,,1,8,3,0,0.14728370221327966,0.4909456740442656,4,0
c08_s01_cov050_seed00000034_bw000,c08_s01_cov050_seed00000034,flip,fast_gate,8,1,measured,0.5,0.0,,34,X,Y,4,1,7,7,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C04 C03->C07 C04->C06 W->Y X->C05 X->Y C00-X C03-X,0.0003583330000012097,0.0,0.0003583330000012097,,1,7,2,0,0.5332729061786765,1.145568198984987,4,2
c08_s01_cov050_seed00000035_bw000,c08_s01_cov050_seed00000035,flip,fast_gate,8,1,measured,0.5,0.0,,35,X,Y,4,1,7,7,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->Y C02->C05 W->Y X->C03 X->C07 X->Y C00-X C02-C04,0.00033745800000417603,0.0,0.00033745800000417603,,1,7,2,0,0.9274000000000001,1.758,4,2
c08_s01_cov050_seed00000036_bw000,c08_s01_cov050_seed00000036,flip,fast_gate,8,1,measured,0.5,0.0,,36,X,Y,4,1,7,7,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C07 C00->Y C02->C05 C03->C04 C05->C06 W->Y X->Y C00-X C03-C07,0.00030783300000081226,0.0,0.00030783300000081226,,1,7,2,0,0.9259000000000001,1.7530000000000001,4,2
c08_s01_cov050_seed00000037_bw000,c08_s01_cov050_seed00000037,flip,fast_gate,8,1,measured,0.5,0.0,,37,X,Y,5,1,9,9,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C03 C03->C04 C03->C05 C03->C06 C05->C07 C06->C07 W->Y X->Y C00-X C05-C06,0.0004621670000020117,0.0,0.0004621670000020117,,1,9,3,0,0.832701676910486,3.33235014637951,5,1
c08_s01_cov050_seed00000038_bw000,c08_s01_cov050_seed00000038,flip,fast_gate,8,1,measured,0.5,0.0,,38,X,Y,4,1,8,8,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C03->C05 C03->C06 C05->C07 W->Y X->C03 X->C04 X->C05 X->Y C00-X C02-X,0.0004968329999996968,0.0,0.0004968329999996968,,1,8,3,0,0.2953749137110767,0.9845830457035889,4,1
c08_s01_cov050_seed00000039_bw000,c08_s01_cov050_seed00000039,flip,fast_gate,8,1,measured,0.5,0.0,,39,X,Y,4,1,8,8,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C04->C05 C05->C06 W->Y X->C02 X->C04 X->C05 X->C07 X->Y C00-X C03-X,0.0009124579999948423,0.0,0.0009124579999948423,,1,8,3,0,0.30279204773203716,1.0093068257734572,4,0
c08_s01_cov050_seed00000000_bw010,c08_s01_cov050_seed00000000,flip,fast_gate,8,1,measured,0.5,0.1,,0,X,Y,4,2,7,7,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C03->C05 C04->C07 C05->C06 W->Y X->Y C00-X C02-X C03-X,0.0005653750000007562,0.0,0.0005653750000007562,,1,7,2,0,0.2259,0.753,4,2
c08_s01_cov050_seed00000001_bw010,c08_s01_cov050_seed00000001,flip,fast_gate,8,1,measured,0.5,0.1,,1,X,Y,4,1,7,7,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C04 C04->C05 C05->C07 W->Y X->C06 X->Y C00-X C03-X,0.00031883300000146164,0.0,0.00031883300000146164,,1,7,2,0,0.3632476861444951,1.2108256204816503,4,1
c08_s01_cov050_seed00000002_bw010,c08_s01_cov050_seed00000002,flip,fast_gate,8,1,measured,0.5,0.1,,2,X,Y,5,4,6,6,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C06 C00->Y W->Y X->C04 X->Y C00-C07 C00-X C02-X C05-C06 C07-X,0.0004213329999984694,0.0,0.0004213329999984694,,1,6,2,0,0.6206736842105264,1.3461052631578947,5,3
c08_s01_cov050_seed00000003_bw010,c08_s01_cov050_seed00000003,flip,fast_gate,8,1,measured,0.5,0.1,,3,X,Y,6,6,9,9,0.7857142857142857,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C06 C00->Y C02->C00 C02->C05 C02->X C03->C07 C04->C07 W->Y X->Y C00-X C03-C04 C03-C06,0.0007937499999997044,0.0,0.0007937499999997044,,1,9,4,0,0.839730933023616,2.19865466511808,6,3
c08_s01_cov050_seed00000004_bw010,c08_s01_cov050_seed00000004,flip,fast_gate,8,1,measured,0.5,0.1,,4,X,Y,4,1,7,7,0.7272727272727273,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 C03->C06 C04->C07 W->Y X->C02 X->Y C00-X C04-C06,0.00029733400000253596,0.0,0.00029733400000253596,,1,7,2,0,0.15748502994011976,0.5249500998003992,4,1
c08_s01_cov050_seed00000005_bw010,c08_s01_cov050_seed00000005,flip,fast_gate,8,1,measured,0.5,0.1,,5,X,Y,4,1,8,8,0.75,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C02->C03 C02->C04 W->Y X->C02 X->C04 X->C05 X->C06 X->Y C00-X C02-C06,0.00036204199999900766,0.0,0.00036204199999900766,,1,8,3,0,0.4356444700421799,1.0225805905171683,4,2
c08_s01_cov050_seed00000006_bw010,c08_s01_cov050_seed00000006,flip,fast_gate,8,1,measured,0.5,0.1,,6,X,Y,4,0,7,7,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C02->C06 C04->C07 W->Y X->C03 X->C05 X->Y C00-X,0.0002486670000010349,0.0,0.0002486670000010349,,1,7,2,0,0.85,1.5,4,2
c08_s01_cov050_seed00000007_bw010,c08_s01_cov050_seed00000007,flip,fast_gate,8,1,measured,0.5,0.1,,7,X,Y,4,0,7,7,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C03->C04 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.00024716699999771663,0.0,0.00024716699999771663,,1,7,2,0,0.16007905138339923,0.5335968379446641,4,2
